event_slug,market_slug,question,over_volume,under_volume
nba-finals-g7-will-haliburton-score-15-points-against-the-thunder,nba-finals-g7-will-haliburton-score-15-points-against-the-thunder,NBA Finals G7: Will Haliburton score 15+ points against the Thunder? ,2791.28,22847.96
nba-finals-g7-will-sga-score-33-points-against-the-pacers,nba-finals-g7-will-sga-score-33-points-against-the-pacers, NBA Finals G7: Will SGA score 33+ points against the Pacers?,6091.38,4072.8
nba-finals-g6-will-jalen-williams-score-25-points-against-the-pacers,nba-finals-g6-will-jalen-williams-score-25-points-against-the-pacers, NBA Finals G6: Will Jalen Williams score 25+ points against the Pacers?,1368.25,1911.96
nba-finals-g6-will-siakam-score-23-points-against-the-thunder,nba-finals-g6-will-siakam-score-23-points-against-the-thunder,NBA Finals G6: Will Siakam score 23+ points against the Thunder? ,323.83,881.05
nba-finals-g6-will-haliburton-score-16-points-against-the-thunder,nba-finals-g6-will-haliburton-score-16-points-against-the-thunder,NBA Finals G6: Will Haliburton score 16+ points against the Thunder? ,948.35,183.05
nba-finals-g6-will-sga-score-35-points-against-the-pacers,nba-finals-g6-will-sga-score-35-points-against-the-pacers, NBA Finals G6: Will SGA score 35+ points against the Pacers?,884.27,1365.59
nba-finals-g5-will-haliburton-score-17-points-against-the-thunder,nba-finals-g5-will-haliburton-score-17-points-against-the-thunder,NBA Finals G5: Will Haliburton score 17+ points against the Thunder? ,1627.09,3778.9
nba-finals-g5-will-sga-score-35-points-against-the-pacers-378,nba-finals-g5-will-sga-score-35-points-against-the-pacers-378, NBA Finals G5: Will SGA score 35+ points against the Pacers?,2712.99,5080.86
nba-finals-g4-will-sga-score-34-points-against-the-pacers,nba-finals-g4-will-sga-score-34-points-against-the-pacers,NBA Finals G4: Will SGA score 34+ points against the Pacers?,9822.79,696.57
nba-finals-g4-will-haliburton-score-18-points-against-the-thunder,nba-finals-g4-will-haliburton-score-18-points-against-the-thunder,NBA Finals G4: Will Haliburton score 18+ points against the Thunder? ,6925.11,777.05
nba-finals-g3-will-haliburton-score-18-points-against-the-thunder,nba-finals-g3-will-haliburton-score-18-points-against-the-thunder,NBA Finals G3: Will Haliburton score 18+ points against the Thunder? ,23589.73,19098.79
nba-finals-g3-pacers-win-and-haliburton-scores-18-points,nba-finals-g3-pacers-win-and-haliburton-scores-18-points,NBA Finals G3: Pacers win and Haliburton scores 18+ points?,2732.2,3659.24
nba-finals-g3-will-sga-score-35-points-against-the-pacers,nba-finals-g3-will-sga-score-35-points-against-the-pacers,NBA Finals G3: Will SGA score 35+ points against the Pacers?,7090.94,9359.52
nba-finals-g3-thunder-win-and-sga-scores-35-points,nba-finals-g3-thunder-win-and-sga-scores-35-points,NBA Finals G3: Thunder win and SGA scores 35+ points? ,191.86,1659.85
nba-finals-g2-pacers-win-and-haliburton-scores-17-points,nba-finals-g2-pacers-win-and-haliburton-scores-17-points,NBA Finals G2: Pacers win and Haliburton scores 17+ points?,449.83,2318.3
nba-finals-g2-will-haliburton-score-17-points-against-the-thunder,nba-finals-g2-will-haliburton-score-17-points-against-the-thunder,NBA Finals G2: Will Haliburton score 17+ points against the Thunder? ,4940.76,10470.51
nba-finals-g2-thunder-win-and-sga-scores-34-points,nba-finals-g2-thunder-win-and-sga-scores-34-points,NBA Finals G2: Thunder win and SGA scores 34+ points? ,3431.35,596.33
nba-finals-g2-will-sga-score-34-points-against-the-pacers,nba-finals-g2-will-sga-score-34-points-against-the-pacers,NBA Finals G2: Will SGA score 34+ points against the Pacers?,14296.52,6338.87
nba-finals-three-point-leader,will-tyrese-haliburton-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Tyrese Haliburton record the most total made three-pointers in the NBA Finals?,97.19,780.13
nba-finals-three-point-leader,will-aaron-nesmith-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Aaron Nesmith record the most total made three-pointers in the NBA Finals?,257.95,1100.3
nba-finals-three-point-leader,will-luguentz-dort-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Luguentz Dort record the most total made three-pointers in the NBA Finals?,1125.3,592.31
nba-finals-three-point-leader,will-shai-gilgeous-alexander-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Shai Gilgeous-Alexander record the most total made three-pointers in the NBA Finals?,2.24,863.76
nba-finals-three-point-leader,will-myles-turner-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Myles Turner record the most total made three-pointers in the NBA Finals?,0.86,267.56
nba-finals-three-point-leader,will-jalen-williams-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Jalen Williams record the most total made three-pointers in the NBA Finals?,1.26,672.15
nba-finals-three-point-leader,will-alex-caruso-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Alex Caruso record the most total made three-pointers in the NBA Finals?,25.08,761.73
nba-finals-three-point-leader,will-chet-holmgren-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Chet Holmgren record the most total made three-pointers in the NBA Finals?,1.86,211.64
nba-finals-three-point-leader,will-pascal-siakam-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Pascal Siakam record the most total made three-pointers in the NBA Finals?,7.12,318.94
nba-finals-three-point-leader,will-tj-mcconnell-record-the-most-total-made-three-pointers-in-the-nba-finals,Will T.J. McConnell record the most total made three-pointers in the NBA Finals?,6.96,5231.74
nba-finals-three-point-leader,will-bennedict-mathurin-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Bennedict Mathurin record the most total made three-pointers in the NBA Finals?,6.57,2575.83
nba-finals-three-point-leader,will-isaiah-joe-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Isaiah Joe record the most total made three-pointers in the NBA Finals?,2.36,344.37
nba-finals-three-point-leader,will-any-other-player-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Any Other Player record the most total made three-pointers in the NBA Finals?,0.0,0.0
nba-finals-three-point-leader,will-player-a-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Player A record the most total made three-pointers in the NBA Finals?,0.0,0.0
nba-finals-three-point-leader,will-player-b-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Player B record the most total made three-pointers in the NBA Finals?,0.0,0.0
nba-finals-three-point-leader,will-player-c-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Player C record the most total made three-pointers in the NBA Finals?,0.0,0.0
nba-finals-three-point-leader,will-player-d-record-the-most-total-made-three-pointers-in-the-nba-finals,Will Player D record the most total made three-pointers in the NBA Finals?,0.0,0.0
nba-finals-rebounds-leader,will-chet-holmgren-record-the-most-total-rebounds-in-the-nba-finals,Will Chet Holmgren record the most total rebounds in the NBA Finals?,2550.15,721.6
nba-finals-rebounds-leader,will-pascal-siakam-record-the-most-total-rebounds-in-the-nba-finals,Will Pascal Siakam record the most total rebounds in the NBA Finals?,44.65,999.83
nba-finals-rebounds-leader,will-isaiah-hartenstein-record-the-most-total-rebounds-in-the-nba-finals,Will Isaiah Hartenstein record the most total rebounds in the NBA Finals?,7.96,312.54
nba-finals-rebounds-leader,will-jalen-williams-record-the-most-total-rebounds-in-the-nba-finals,Will Jalen Williams record the most total rebounds in the NBA Finals?,0.63,229.19
nba-finals-rebounds-leader,will-shai-gilgeous-alexander-record-the-most-total-rebounds-in-the-nba-finals,Will Shai Gilgeous-Alexander record the most total rebounds in the NBA Finals?,0.19,709.75
nba-finals-rebounds-leader,will-tyrese-haliburton-record-the-most-total-rebounds-in-the-nba-finals,Will Tyrese Haliburton record the most total rebounds in the NBA Finals?,1.45,610.98
nba-finals-rebounds-leader,will-aaron-nesmith-record-the-most-total-rebounds-in-the-nba-finals,Will Aaron Nesmith record the most total rebounds in the NBA Finals?,0.63,187.04
nba-finals-rebounds-leader,will-myles-turner-record-the-most-total-rebounds-in-the-nba-finals,Will Myles Turner record the most total rebounds in the NBA Finals?,0.82,262.09
nba-finals-rebounds-leader,will-luguentz-dort-record-the-most-total-rebounds-in-the-nba-finals,Will Luguentz Dort record the most total rebounds in the NBA Finals?,5.44,368.44
nba-finals-rebounds-leader,will-obi-toppin-record-the-most-total-rebounds-in-the-nba-finals,Will Obi Toppin record the most total rebounds in the NBA Finals?,7.83,167.79
nba-finals-rebounds-leader,will-thomas-bryant-record-the-most-total-rebounds-in-the-nba-finals,Will Thomas Bryant record the most total rebounds in the NBA Finals?,0.44,360.96
nba-finals-rebounds-leader,will-kenrich-williams-record-the-most-total-rebounds-in-the-nba-finals,Will Kenrich Williams record the most total rebounds in the NBA Finals?,0.44,346.57
nba-finals-rebounds-leader,will-any-other-player-record-the-most-total-rebounds-in-the-nba-finals,Will Any Other Player record the most total rebounds in the NBA Finals?,0.0,0.0
nba-finals-rebounds-leader,will-player-a-record-the-most-total-rebounds-in-the-nba-finals,Will Player A record the most total rebounds in the NBA Finals?,0.0,0.0
nba-finals-rebounds-leader,will-player-b-record-the-most-total-rebounds-in-the-nba-finals,Will Player B record the most total rebounds in the NBA Finals?,0.0,0.0
nba-finals-rebounds-leader,will-player-c-record-the-most-total-rebounds-in-the-nba-finals,Will Player C record the most total rebounds in the NBA Finals?,0.0,0.0
nba-finals-rebounds-leader,will-player-d-record-the-most-total-rebounds-in-the-nba-finals,Will Player D record the most total rebounds in the NBA Finals?,0.0,0.0
nba-finals-assists-leader,will-tyrese-haliburton-record-the-most-total-assists-in-the-nba-finals,Will Tyrese Haliburton record the most total assists in the NBA Finals?,3804.32,63.38
nba-finals-assists-leader,will-shai-gilgeous-alexander-record-the-most-total-assists-in-the-nba-finals,Will Shai Gilgeous-Alexander record the most total assists in the NBA Finals?,221.43,1455.56
nba-finals-assists-leader,will-jalen-williams-record-the-most-total-assists-in-the-nba-finals,Will Jalen Williams record the most total assists in the NBA Finals?,1.32,175.06
nba-finals-assists-leader,will-andrew-nembhard-record-the-most-total-assists-in-the-nba-finals,Will Andrew Nembhard record the most total assists in the NBA Finals?,1.26,130.21
nba-finals-assists-leader,will-pascal-siakam-record-the-most-total-assists-in-the-nba-finals,Will Pascal Siakam record the most total assists in the NBA Finals?,0.2,252.88
nba-finals-assists-leader,will-cason-wallace-record-the-most-total-assists-in-the-nba-finals,Will Cason Wallace record the most total assists in the NBA Finals?,180.08,303.23
nba-finals-assists-leader,will-aaron-nesmith-record-the-most-total-assists-in-the-nba-finals,Will Aaron Nesmith record the most total assists in the NBA Finals?,17.15,8318.11
nba-finals-assists-leader,will-alex-caruso-record-the-most-total-assists-in-the-nba-finals,Will Alex Caruso record the most total assists in the NBA Finals?,5.14,294.04
nba-finals-assists-leader,will-luguentz-dort-record-the-most-total-assists-in-the-nba-finals,Will Luguentz Dort record the most total assists in the NBA Finals?,5.14,285.25
nba-finals-assists-leader,will-tj-mcconnell-record-the-most-total-assists-in-the-nba-finals,Will T.J. McConnell record the most total assists in the NBA Finals?,0.73,400.56
nba-finals-assists-leader,will-isaiah-joe-record-the-most-total-assists-in-the-nba-finals,Will Isaiah Joe record the most total assists in the NBA Finals?,5.14,318.17
nba-finals-assists-leader,will-any-other-player-record-the-most-total-assists-in-the-nba-finals,Will Any Other Player record the most total assists in the NBA Finals?,0.0,0.0
nba-finals-assists-leader,will-player-a-record-the-most-total-assists-in-the-nba-finals,Will Player A record the most total assists in the NBA Finals?,0.0,0.0
nba-finals-assists-leader,will-player-b-record-the-most-total-assists-in-the-nba-finals,Will Player B record the most total assists in the NBA Finals?,0.0,0.0
nba-finals-assists-leader,will-player-c-record-the-most-total-assists-in-the-nba-finals,Will Player C record the most total assists in the NBA Finals?,0.0,0.0
nba-finals-assists-leader,will-player-d-record-the-most-total-assists-in-the-nba-finals,Will Player D record the most total assists in the NBA Finals?,0.0,0.0
nba-finals-g1-will-haliburton-score-18-points-against-the-thunder,nba-finals-g1-will-haliburton-score-18-points-against-the-thunder,NBA Finals G1: Will Haliburton score 18+ points against the Thunder? ,2229.23,37483.52
nba-finals-g1-will-sga-score-34-points-against-the-pacers,nba-finals-g1-will-sga-score-34-points-against-the-pacers,NBA Finals G1: Will SGA score 34+ points against the Pacers?,36985.91,877.4
nba-finals-g1-pacers-win-and-haliburton-scores-18-points,nba-finals-g1-pacers-win-and-haliburton-scores-18-points,NBA Finals G1: Pacers win and Haliburton scores 18+ points?,127.5,715.25
nba-finals-g1-thunder-win-and-sga-scores-34-points,nba-finals-g1-thunder-win-and-sga-scores-34-points,NBA Finals G1: Thunder win and SGA scores 34+ points? ,339.1,326.0
more-points-in-nba-finals-siakam-vs-williams,more-points-in-nba-finals-siakam-vs-williams,More Points in NBA Finals: Siakam vs. Williams,0.0,0.0
nba-finals-will-any-player-score-40-points,nba-finals-will-any-player-score-40-points,NBA Finals: Will any player score 40+ points? ,3997.26,2846.01
will-tyrese-haliburton-score-21-points-against-the-knicks-362,will-tyrese-haliburton-score-21-points-against-the-knicks-362,Will Tyrese Haliburton score 21+ points against the Knicks?,18420.59,122.63
pacers-win-and-haliburton-scores-21-points-891,pacers-win-and-haliburton-scores-21-points-891,Pacers win and Haliburton scores 21+ points?,1018.36,144.86
will-jalen-brunson-score-32-points-against-the-pacers-442,will-jalen-brunson-score-32-points-against-the-pacers-442,Will Jalen Brunson score 32+ points against the Pacers?,223.35,2716.23
knicks-win-and-brunson-scores-32-points-553,knicks-win-and-brunson-scores-32-points-553,Knicks win and Brunson scores 32+ points?,483.63,5123.39
nba-finals-points-leader,will-shai-gilgeous-alexander-score-the-most-total-points-in-the-nba-finals,Will Shai Gilgeous-Alexander score the most total points in the NBA Finals?,46079.81,904.23
nba-finals-points-leader,will-tyrese-haliburton-score-the-most-total-points-in-the-nba-finals,Will Tyrese Haliburton score the most total points in the NBA Finals?,69.13,5410.24
nba-finals-points-leader,will-jalen-williams-score-the-most-total-points-in-the-nba-finals,Will Jalen Williams score the most total points in the NBA Finals?,97.67,13689.33
nba-finals-points-leader,will-pascal-siakam-score-the-most-total-points-in-the-nba-finals,Will Pascal Siakam score the most total points in the NBA Finals?,193.05,7253.39
nba-finals-points-leader,will-chet-holmgren-score-the-most-total-points-in-the-nba-finals,Will Chet Holmgren score the most total points in the NBA Finals?,29.34,8308.28
nba-finals-points-leader,will-aaron-nesmith-score-the-most-total-points-in-the-nba-finals,Will Aaron Nesmith score the most total points in the NBA Finals?,11.8,5764.48
nba-finals-points-leader,will-myles-turner-score-the-most-total-points-in-the-nba-finals,Will Myles Turner score the most total points in the NBA Finals?,32.57,7940.75
nba-finals-points-leader,will-andrew-nembhard-score-the-most-total-points-in-the-nba-finals,Will Andrew Nembhard score the most total points in the NBA Finals?,82.39,4745.66
nba-finals-points-leader,will-luguentz-dort-score-the-most-total-points-in-the-nba-finals,Will Luguentz Dort score the most total points in the NBA Finals?,31.4,4774.55
nba-finals-points-leader,will-cason-wallace-score-the-most-total-points-in-the-nba-finals,Will Cason Wallace score the most total points in the NBA Finals?,8.43,3544.72
nba-finals-points-leader,will-isaiah-hartenstein-score-the-most-total-points-in-the-nba-finals,Will Isaiah Hartenstein score the most total points in the NBA Finals?,13.28,5174.79
nba-finals-points-leader,will-bennedict-mathurin-score-the-most-total-points-in-the-nba-finals,Will Bennedict Mathurin score the most total points in the NBA Finals?,4.88,10231.72
nba-finals-points-leader,will-any-other-player-score-the-most-total-points-in-the-nba-finals,Will Any Other Player score the most total points in the NBA Finals?,0.0,0.0
nba-finals-points-leader,will-player-a-score-the-most-total-points-in-the-nba-finals,Will Player A score the most total points in the NBA Finals?,0.0,0.0
nba-finals-points-leader,will-player-b-score-the-most-total-points-in-the-nba-finals,Will Player B score the most total points in the NBA Finals?,0.0,0.0
nba-finals-points-leader,will-player-c-score-the-most-total-points-in-the-nba-finals,Will Player C score the most total points in the NBA Finals?,0.0,0.0
nba-finals-points-leader,will-player-d-score-the-most-total-points-in-the-nba-finals,Will Player D score the most total points in the NBA Finals?,0.0,0.0
nba-finals-points-leader,will-player-e-score-the-most-total-points-in-the-nba-finals,Will Player E score the most total points in the NBA Finals?,0.0,0.0
pacers-win-and-haliburton-scores-23-points,pacers-win-and-haliburton-scores-23-points,Pacers win and Haliburton scores 23+ points? ,301.97,3078.61
knicks-win-and-brunson-scores-31-points,knicks-win-and-brunson-scores-31-points,Knicks win and Brunson scores 31+ points? ,19978.56,1161.74
will-tyrese-haliburton-score-23-points-against-the-knicks,will-tyrese-haliburton-score-23-points-against-the-knicks,Will Tyrese Haliburton score 23+ points against the Knicks? ,586.01,1554.95
will-jalen-brunson-score-31-points-against-the-pacers,will-jalen-brunson-score-31-points-against-the-pacers,Will Jalen Brunson score 31+ points against the Pacers? ,21192.93,525.33
thunder-win-and-sga-scores-34-points,thunder-win-and-sga-scores-34-points,Thunder win and SGA scores 34+ points? ,1735.0,45.0
timberwolves-win-and-edwards-scores-28-points,timberwolves-win-and-edwards-scores-28-points,Timberwolves win and Edwards scores 28+ points? ,8.23,442.31
will-anthony-edwards-score-28-points-against-the-thunder,will-anthony-edwards-score-28-points-against-the-thunder,Will Anthony Edwards score 28+ points against the Thunder? ,126.95,214.97
will-sga-score-34-points-against-the-timberwolves,will-sga-score-34-points-against-the-timberwolves,Will SGA score 34+ points against the Timberwolves? ,4.05,74.0
will-tyrese-haliburton-score-22-points-against-the-knicks,will-tyrese-haliburton-score-22-points-against-the-knicks,Will Tyrese Haliburton score 22+ points against the Knicks?,932.37,52.67
will-jalen-brunson-score-30-points-against-the-pacers-363,will-jalen-brunson-score-30-points-against-the-pacers-363,Will Jalen Brunson score 30+ points against the Pacers?,9099.07,166.5
will-anthony-edwards-score-31-points-against-the-thunder,will-anthony-edwards-score-31-points-against-the-thunder,Will Anthony Edwards score 31+ points against the Thunder? ,43.6,0.0
will-sga-score-33-points-against-the-timberwolves,will-sga-score-33-points-against-the-timberwolves,Will SGA score 33+ points against the Timberwolves?,0.0,1.0
timberwolves-win-and-edwards-scores-31-points,timberwolves-win-and-edwards-scores-31-points,Timberwolves win and Edwards scores 31+ points? ,0.0,15.85
thunder-win-and-sga-scores-33-points,thunder-win-and-sga-scores-33-points,Thunder win and SGA scores 33+ points?,10.0,3.0
will-jalen-brunson-score-30-points-against-the-pacers,will-jalen-brunson-score-30-points-against-the-pacers,Will Jalen Brunson score 30+ points against the Pacers?,16311.94,4372.2
knicks-win-and-brunson-scores-30-points,knicks-win-and-brunson-scores-30-points,Knicks win and Brunson scores 30+ points? ,320.77,657.55
pacers-win-and-haliburton-scores-21-points,pacers-win-and-haliburton-scores-21-points,Pacers win and Haliburton scores 21+ points?,78.73,1373.2
timberwolves-win-and-anthony-edwards-scores-25-points,timberwolves-win-and-anthony-edwards-scores-25-points,Timberwolves win and Anthony Edwards scores 25+ points? ,78.6,1300.22
will-anthony-edwards-score-25-points-against-the-thunder,will-anthony-edwards-score-25-points-against-the-thunder,Will Anthony Edwards score 25+ points against the Thunder?,3687.78,20.64
will-shai-gilgeous-alexander-score-31-points-against-the-timberwolves-759,will-shai-gilgeous-alexander-score-31-points-against-the-timberwolves-759,Will Shai Gilgeous-Alexander score 31+ points against the Timberwolves? ,533.66,542.4
thunder-win-and-sga-scores-31-points,thunder-win-and-sga-scores-31-points,Thunder win and SGA scores 31+ points?,1053.21,70.14
nba-parlay-pacers-win-and-tyrese-haliburton-scores-19-points,nba-parlay-pacers-win-and-tyrese-haliburton-scores-19-points,NBA Parlay: Pacers win and Tyrese Haliburton scores 19+ points?,1069.52,159.53
nba-parlay-knicks-win-and-brunson-scores-29-points,nba-parlay-knicks-win-and-brunson-scores-29-points,NBA Parlay: Knicks win and Brunson scores 29+ points? ,1325.01,1977.41
will-pascal-siakam-score-19-points-against-the-knicks,will-pascal-siakam-score-19-points-against-the-knicks,Will Pascal Siakam score 19+ points against the Knicks?,1326.17,880.85
will-tyrese-haliburton-score-19-points-against-the-knicks,will-tyrese-haliburton-score-19-points-against-the-knicks,Will Tyrese Haliburton score 19+ points against the Knicks? ,2194.19,2.0
will-karl-anthony-towns-score-22-points-against-the-pacers,will-karl-anthony-towns-score-22-points-against-the-pacers,Will Karl-Anthony Towns score 22+ points against the Pacers? ,127.0,50.0
will-jalen-brunson-score-29-points-against-the-pacers,will-jalen-brunson-score-29-points-against-the-pacers,Will Jalen Brunson score 29+ points against the Pacers? ,575.03,151.73
will-julius-randle-score-20-points-against-the-thunder,will-julius-randle-score-20-points-against-the-thunder,Will Julius Randle score 20+ points against the Thunder?,1382.44,0.0
will-anthony-edwards-score-26-points-against-the-thunder,will-anthony-edwards-score-26-points-against-the-thunder,Will Anthony Edwards score 26+ points against the Thunder?,2802.88,660.76
will-jalen-williams-score-20-points-against-the-timberwolves,will-jalen-williams-score-20-points-against-the-timberwolves,Will Jalen Williams score 20+ points against the Timberwolves? ,1049.79,204.71
will-shai-gilgeous-alexander-score-31-points-against-the-timberwolves,will-shai-gilgeous-alexander-score-31-points-against-the-timberwolves,Will Shai Gilgeous-Alexander score 31+ points against the Timberwolves? ,3045.08,3525.29
will-jalen-brunson-score-30-points-against-the-celtics-988,will-jalen-brunson-score-30-points-against-the-celtics-988,Will Jalen Brunson score 30+ points against the Celtics?,440.0,26.06
will-karl-anthony-towns-score-20-points-against-the-celtics-146,will-karl-anthony-towns-score-20-points-against-the-celtics-146,Will Karl-Anthony Towns score 20+ points against the Celtics?,28.87,51.73
will-derrick-white-score-21-points-against-the-knicks,will-derrick-white-score-21-points-against-the-knicks,Will Derrick White score 21+ points against the Knicks?,2337.84,126.03
will-jaylen-brown-score-25-points-against-the-knicks-252,will-jaylen-brown-score-25-points-against-the-knicks-252,Will Jaylen Brown score 25+ points against the Knicks?,14.35,18.85
will-michael-porter-jr-score-10-points-against-the-thunder,will-michael-porter-jr-score-10-points-against-the-thunder,Will Michael Porter Jr. score 9+ points against the Thunder?,998.58,1969.57
will-jamal-murray-score-20-points-against-the-thunder,will-jamal-murray-score-20-points-against-the-thunder,Will Jamal Murray score 22+ points against the Thunder?,955.39,261.44
will-jalen-williams-score-20-points-against-the-nuggets,will-jalen-williams-score-20-points-against-the-nuggets,Will Jalen Williams score 20+ points against the Nuggets?,61.25,6.56
will-shai-gilgeous-alexander-score-30-points-against-the-nuggets,will-shai-gilgeous-alexander-score-30-points-against-the-nuggets,Will Shai Gilgeous-Alexander score 30+ points against the Nuggets?,1634.09,232.38
will-derrick-white-score-20-points-against-the-knicks,will-derrick-white-score-20-points-against-the-knicks,Will Derrick White score 20+ points against the Knicks? ,1341.85,1458.65
will-jaylen-brown-score-25-points-against-the-knicks,will-jaylen-brown-score-25-points-against-the-knicks,Will Jaylen Brown score 25+ points against the Knicks? ,655.43,89.77
will-jonathan-kuminga-score-20-points-against-the-timberwolves,will-jonathan-kuminga-score-20-points-against-the-timberwolves,Will Jonathan Kuminga score 20+ points against the Timberwolves?,748.08,23.18
will-jimmy-butler-score-25-points-against-the-timberwolves,will-jimmy-butler-score-25-points-against-the-timberwolves,Will Jimmy Butler score 25+ points against the Timberwolves?,93.6,21017.34
will-anthony-edwards-score-30-points-against-the-warriors,will-anthony-edwards-score-30-points-against-the-warriors,Will Anthony Edwards score 30+ points against the Warriors?,53.4,97.53
will-karl-anthony-towns-score-20-points-against-the-celtics,will-karl-anthony-towns-score-20-points-against-the-celtics,Will Karl-Anthony Towns score 20+ points against the Celtics?,635.78,1233.63
will-jalen-brunson-score-30-points-against-the-celtics,will-jalen-brunson-score-30-points-against-the-celtics,Will Jalen Brunson score 30+ points against the Celtics?,24.25,1490.98
nba-3-point-field-goal-leader,will-malik-beasley-lead-the-nba-in-3-point-field-goals,Will Malik Beasley lead the NBA in 3 Point Field Goals?,48.14,180.99
nba-3-point-field-goal-leader,will-anthony-edwards-lead-the-nba-in-3-point-field-goals,Will Anthony Edwards lead the NBA in 3 Point Field Goals?,307.4,43.59
nba-3-point-field-goal-leader,will-stephen-curry-lead-the-nba-in-3-point-field-goals,Will Stephen Curry lead the NBA in 3 Point Field Goals?,3.46,426.55
nba-3-point-field-goal-leader,will-another-player,Will another player lead the NBA in 3 Point Field Goals?,0.0,110.89
